"Compl Term","Acad Plan","Descr","Plan Type","Survey ID"
"1111","BS_NEURSCI","Neuroscience","MAJ","143492366"
"1111","DM_BIOLOGY","Biology","MAJ","143492366"
"1131","BA_WMNS","Women's/Gender/Sexuality Stds.","MAJ","143518884"
"1131","MN_FR_LNLT","French & Francophone Studies","MIN","143518884"
"1131","MN_SQS","Sexuality and Queer Studies","MIN","143518884"
"1141","BA_PSYCHOL","Psychology","MAJ","143536073"
"1141","DM_BUSINES","Business","MAJ","143536073"
"1111","BA_POLITIC","Politics","MAJ","143862603"
"1143","BA_POLITIC","Politics","MAJ","143946933"
"1143","MN_JOURNAL","Journalism","MIN","143946933"
"1121","BS_BIOLOGY","Biology","MAJ","144027570"
"1121","MN_CHEMIST","Chemistry","MIN","144027570"
"1091","BA_ECONOMS","Economics","MAJ","144249111"
"1091","DM_THEATER","Theater Arts","MAJ","144249111"
"1091","MN_BUSINES","Business","MIN","144249111"
"1111","BS_BIOLOGY","Biology","MAJ","144359668"
"1111","MN_REL_STU","Religious Studies","MIN","144359668"
"1093","BS_NEURSCI","Neuroscience","MAJ","144441378"
"1093","DM_BIOLOGY","Biology","MAJ","144441378"
"1111","BA_AMER_ST","American Studies","MAJ","144472304"
"1111","DM_HISTORY","History","MAJ","144472304"
"1081","BS_HSSP","Health: Science, Society & Pol","MAJ","144538265"
"1093","BA_BIOLOGY","Biology","MAJ","145127140"
"1093","MN_BUSINES","Business","MIN","145127140"
"1101","BS_NEURSCI","Neuroscience","MAJ","145382467"
"1101","DM_BIOLOGY","Biology","MAJ","145382467"
"1101","MN_HISTORY","History","MIN","145382467"
"1111","BA_POLITIC","Politics","MAJ","145462312"
"1111","DM_HISTORY","History","MAJ","145462312"
"1111","BA_POLITIC","Politics","MAJ","145531671"
"1111","MN_LEGAL","Legal Studies","MIN","145531671"
"1111","MN_PEACE","Peace and Conflict Studies","MIN","145531671"
"1121","BA_ECONOMS","Economics","MAJ","145598301"
"1121","MN_BUSINES","Business","MIN","145598301"
"1101","BS_HSSP","Health: Science, Society & Pol","MAJ","145823895"
"1101","MN_THE_ART","Theater Arts","MIN","145823895"
"1111","BA_ENGLISH","English","MAJ","145904055"
"1111","DM_WMNS","Women's/Gender/Sexuality Stds.","MAJ","145904055"
"1091","BA_PSYCHOL","Psychology","MAJ","145907581"
"1151","BA_HSSP","Health: Science, Society & Pol","MAJ","146146763"
"1151","DM_PSYCHOL","Psychology","MAJ","146146763"
"1151","MN_LEGAL","Legal Studies","MIN","146146763"
"1121","BA_ANTHROP","Anthropology","MAJ","146767239"
"1121","DM_HISTORY","History","MAJ","146767239"
"1081","BA_PHILOSP","Philosophy","MAJ","146871667"
"1081","MN_THE_ART","Theater Arts","MIN","146871667"
"1101","BA_HISP","Hispanic Studies","MAJ","146941507"
"1101","DM_SOCIOLO","Sociology","MAJ","146941507"
"1101","MN_WOMENS","Women's/Gender/Sexuality Stds.","MIN","146941507"
"1081","BA_PSYCHOL","Psychology","MAJ","146995313"
"1081","MN_LEGAL","Legal Studies","MIN","146995313"
"1141","BA_FILM_ST","Film/Television/InteractvMedia","MAJ","147256472"
"1141","DM_SOCIOLO","Sociology","MAJ","147256472"
"1141","MN_CRE_WRT","Creative Writing","MIN","147256472"
"1141","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","147256472"
"1143","BA_PSYCHOL","Psychology","MAJ","147657618"
"1143","DM_ENGLISH","English","MAJ","147657618"
"1143","MN_HISTORY","History","MIN","147657618"
"1131","BA_INDEPEN","Independent Interdisc Studies","MAJ","147857509"
"1131","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","147857509"
"1131","BS_BIOCHEM","Biochemistry","MAJ","147967770"
"1131","DM_RUSSIAN","Russian Studies","MAJ","147967770"
"1131","MS_BIOC_C","BS/MS Biochemistry Program","MAJ","147967770"
"1091","BA_ECONOMS","Economics","MAJ","147975559"
"1091","DM_PSYCHOL","Psychology","MAJ","147975559"
"1151","BA_HSSP","Health: Science, Society & Pol","MAJ","148038767"
"1151","DM_SOCIOLO","Sociology","MAJ","148038767"
"1101","BA_SOCIOLO","Sociology","MAJ","148285552"
"1101","DM_HISTORY","History","MAJ","148285552"
"1101","MN_EA_ASIA","East Asian Studies","MIN","148285552"
"1131","BS_NEURSCI","Neuroscience","MAJ","148368263"
"1141","BA_PSYCHOL","Psychology","MAJ","148434983"
"1141","DM_ANTHROP","Anthropology","MAJ","148434983"
"1141","BA_ENGLISH","English","MAJ","148706862"
"1141","MN_EDUCATN","Education","MIN","148706862"
"1141","MN_THE_ART","Theater Arts","MIN","148706862"
"1111","BA_BIOLOGY","Biology","MAJ","148934898"
"1151","BS_NEURSCI","Neuroscience","MAJ","148997715"
"1151","DM_BIOLOGY","Biology","MAJ","148997715"
"1141","BS_NEURSCI","Neuroscience","MAJ","149326964"
"1141","DM_BIOLOGY","Biology","MAJ","149326964"
"1141","BA_FILM_ST","Film/Television/InteractvMedia","MAJ","149538013"
"1101","BA_PSYCHOL","Psychology","MAJ","149568448"
"1101","MN_PHILOSO","Philosophy","MIN","149568448"
"1121","BA_PSYCHOL","Psychology","MAJ","149624868"
"1141","BA_CHEMIST","Chemistry","MAJ","149661892"
"1141","DM_ECONOMS","Economics","MAJ","149661892"
"1101","BA_SOCIOLO","Sociology","MAJ","149742776"
"1101","DM_PSYCHOL","Psychology","MAJ","149742776"
"1101","MN_WOMENS","Women's/Gender/Sexuality Stds.","MIN","149742776"
"1141","BA_ECONOMS","Economics","MAJ","149824841"
"1141","DM_PSYCHOL","Psychology","MAJ","149824841"
"1121","BA_ECONOMS","Economics","MAJ","150139465"
"1091","BA_POLITIC","Politics","MAJ","150218361"
"1091","MN_HISTORY","History","MIN","150218361"
"1081","BA_HISTORY","History","MAJ","150297155"
"1081","MN_POLITIC","Politics","MIN","150297155"
"1101","BA_HSSP","Health: Science, Society & Pol","MAJ","150490200"
"1101","DM_SOCIOLO","Sociology","MAJ","150490200"
"1101","MN_WOMENS","Women's/Gender/Sexuality Stds.","MIN","150490200"
"1121","BA_MUSIC","Music","MAJ","150608180"
"1121","MN_HISP","Hispanic Studies","MIN","150608180"
"1121","BA_ANTHROP","Anthropology","MAJ","150686794"
"1121","DM_INT_GLB","International & Global Studies","MAJ","150686794"
"1121","BS_BIOCHEM","Biochemistry","MAJ","150690270"
"1121","DM_MATHEMT","Mathematics","MAJ","150690270"
"1081","BA_ART_HST","Art History","MAJ","150770890"
"1081","MN_LAT_AMR","Latin American and Latino Stds","MIN","150770890"
"1081","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","150770890"
"1091","BA_THEATER","Theater Arts","MAJ","151323944"
"1131","BA_POLITIC","Politics","MAJ","151432497"
"1151","BA_POLITIC","Politics","MAJ","151561932"
"1151","MN_ART_HST","Art History","MIN","151561932"
"1081","BA_PSYCHOL","Psychology","MAJ","151783522"
"1091","BS_BIOLOGY","Biology","MAJ","151842385"
"1091","MN_BUSINES","Business","MIN","151842385"
"1081","BA_ECONOMS","Economics","MAJ","151999152"
"1081","DM_PHILOSP","Philosophy","MAJ","151999152"
